Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
1214,36.16,0.66,0.7,47.89,5.25,-125.82,47.62
1215,41.34,0.53,0.7,38.94,25.39,-26.42,24.0
1216,57.83,0.71,0.7,33.21,13.68,-1056.78,-10.55
1217,44.86,0.79,0.7,48.41,28.59,-28.06,24.35
1218,27.83,0.87,0.7,30.66,14.36,-243.32,67.4
1219,20.18,0.89,0.7,67.16,18.83,-324.35,82.79
1220,47.94,0.72,0.7,51.18,20.18,-51.68,3.85
1221,27.1,0.63,0.7,64.0,18.27,-259.83,68.59
1222,26.47,0.76,0.7,49.69,17.15,-246.37,67.62
1223,19.89,0.6,0.7,50.23,24.6,-326.16,82.9
1224,33.33,0.67,0.7,64.34,8.26,-186.52,58.08
1225,35.74,0.5,0.7,58.08,26.51,-65.9,35.65
1226,38.11,0.7,0.7,31.22,14.65,-84.0,38.05
1227,41.09,0.74,0.7,51.89,21.14,-41.39,31.97
1228,39.04,0.54,0.7,51.86,24.59,-54.23,29.09
1229,40.6,0.87,0.7,35.21,25.76,-84.58,43.09
1230,46.04,0.63,0.7,41.82,22.39,0,9.93
1231,25.61,0.75,0.7,45.9,28.81,-225.33,71.12
1232,36.25,0.64,0.7,51.35,15.54,-109.5,45.9
1233,21.78,0.68,0.7,52.74,18.14,-295.45,80.99
1234,35.81,0.73,0.7,58.12,19.54,-118.41,46.85
1235,34.82,0.43,0.7,59.06,18.32,-75.43,36.94
1236,29.07,0.82,0.7,55.3,25.95,-219.68,70.71
1237,55.48,0.75,0.7,68.64,23.06,-1043.77,-10.08
1238,43.43,0.63,0.7,40.31,18.38,-11.39,20.39
1239,62.04,0.98,0.7,42.28,21.78,-1061.2,-10.08
1240,42.28,0.91,0.7,60.26,17.83,-66.17,40.81
1241,37.95,0.53,0.7,47.42,21.93,-50.52,28.49
1242,26.12,0.86,0.7,43.29,16.22,-277.68,69.84
1243,27.86,0.82,0.7,29.49,28.67,-252.98,68.1
1244,42.75,0.73,0.7,33.57,26.68,-33.79,25.5
1245,30.45,0.65,0.7,35.06,16.34,-189.51,63.29
1246,15.04,0.47,0.7,69.44,29.29,-393.33,86.86
1247,37.38,0.91,0.7,21.11,14.31,-114.08,46.39
1248,40.98,0.68,0.7,48.72,16.95,-53.91,33.93
1249,35.45,0.86,0.7,60.05,22.43,-131.65,53.17
1250,41.95,0.34,0.7,42.62,17.73,-2.08,11.23
1251,25.03,0.85,0.7,52.18,23.48,-244.66,72.5
1252,45.67,0.77,0.7,39.78,20.25,-28.58,19.68
1253,44.21,0.95,0.7,42.9,9.0,-43.43,32.3
1254,41.4,0.86,0.7,51.61,24.37,-83.37,37.97
1255,24.16,0.86,0.7,48.52,16.18,-321.53,77.62
1256,47.38,0.67,0.7,55.35,15.68,0,8.42
1257,45.47,0.51,0.7,56.46,28.95,-94.08,2.92
1258,34.57,0.5,0.7,63.63,14.19,-76.89,42.16
1259,40.8,0.63,0.7,67.69,12.32,-37.91,31.39
1260,28.77,0.68,0.7,69.52,19.8,-229.63,66.39
1261,45.46,0.45,0.7,50.67,17.27,-167.05,2.03
1262,36.6,0.73,0.7,56.56,22.02,-119.8,46.99
1263,45.92,0.75,0.7,42.44,19.9,-28.43,19.65
1264,37.03,0.96,0.7,41.89,17.62,-138.42,48.88
1265,35.54,0.9,0.7,61.09,18.09,-115.59,51.6
1266,37.5,0.77,0.7,49.99,25.07,-127.89,47.83
1267,42.6,0.62,0.7,53.02,17.11,-32.99,25.35
1268,46.18,0.64,0.7,51.91,26.45,0,5.52
1269,50.21,0.82,0.7,38.91,15.68,-1029.04,-7.24
1270,28.18,0.74,0.7,51.75,20.12,-251.79,68.01
1271,45.96,0.79,0.7,43.31,12.97,-19.32,22.41
1272,29.83,0.62,0.7,56.92,15.19,-176.46,62.24
1273,62.14,0.66,0.7,57.21,14.58,-1071.23,-10.76
1274,35.92,0.59,0.7,52.34,18.77,-96.05,44.42
1275,22.56,0.6,0.7,42.29,18.83,-325.52,77.87
1276,25.25,0.84,0.7,40.6,17.09,-297.51,76.07
1277,61.69,0.55,0.7,69.1,17.84,-1072.65,-10.44
1278,25.22,0.77,0.7,55.83,15.11,-259.74,73.54
1279,25.2,0.7,0.7,21.02,23.22,-244.84,72.51
1280,65.01,0.54,0.7,68.11,22.76,-1081.49,-10.31
1281,29.67,0.71,0.7,42.49,20.16,-194.34,63.68
1282,36.03,0.76,0.7,58.6,23.4,-108.37,50.87
1283,34.25,0.77,0.7,55.26,22.92,-121.79,52.22
1284,31.07,0.88,0.7,53.58,11.39,-158.34,60.72
1285,30.06,0.73,0.7,62.71,9.9,-174.35,62.06
1286,36.82,0.77,0.7,58.87,11.03,-96.51,44.47
1287,34.51,0.71,0.7,69.08,22.23,-123.91,52.42
1288,41.49,0.79,0.7,52.18,24.18,-71.97,36.48
1289,36.8,0.73,0.7,55.08,23.69,-126.23,47.66
1290,39.45,0.68,0.7,48.41,15.69,-63.24,35.28
1291,26.8,0.93,0.7,66.31,18.02,-271.4,74.34
1292,36.99,0.78,0.7,27.12,18.5,-101.84,45.07
1293,30.8,0.65,0.7,65.75,14.25,-151.64,60.14
1294,12.44,0.58,0.7,50.48,19.89,-404.34,92.48
1295,27.85,0.69,0.7,41.09,23.39,-240.04,67.16
1296,45.25,0.59,0.7,48.79,27.52,0,9.75
1297,56.31,0.77,0.7,37.83,22.63,-1046.65,-10.11
1298,39.06,0.68,0.7,34.93,24.11,-88.13,38.57
1299,47.67,0.76,0.7,46.53,18.24,0,8.98
1300,57.51,0.47,0.7,32.1,16.55,-1056.53,-10.01
1301,25.12,0.89,0.7,52.25,12.85,-322.76,77.69
1302,32.38,0.8,0.7,30.66,20.44,-172.79,56.91
1303,37.66,0.91,0.7,52.81,25.84,-122.42,52.28
1304,38.06,0.91,0.7,71.55,22.13,-110.05,51.04
1305,29.99,0.84,0.7,61.95,14.61,-206.54,64.64
1306,43.47,0.66,0.7,63.72,21.03,-22.37,23.12
1307,49.05,0.8,0.7,60.53,23.53,-60.17,3.62
1308,38.54,0.7,0.7,41.43,30.33,-64.92,40.65
1309,29.04,0.69,0.7,58.46,21.53,-221.56,65.79
1310,41.29,0.73,0.7,45.41,17.04,-36.58,31.16
1311,36.43,0.69,0.7,39.45,13.59,-117.05,46.71
1312,30.04,0.69,0.7,49.19,19.6,-210.23,64.92
1313,52.87,0.71,0.7,59.99,26.41,-1037.53,-10.13
1314,27.22,1.12,0.7,60.23,18.87,-251.54,72.98
1315,38.59,0.79,0.7,57.23,17.62,-102.71,45.16
1316,25.93,0.51,0.7,67.77,24.81,-185.17,62.94
1317,19.77,0.66,0.7,71.55,25.82,-300.21,81.29
1318,29.75,0.62,0.7,49.25,21.48,-198.0,63.97
1319,33.43,0.51,0.7,37.63,17.0,-120.41,52.08
1320,33.55,0.79,0.7,68.81,7.4,-153.66,55.22
1321,26.29,0.75,0.7,61.31,24.55,-236.14,71.9
1322,47.07,0.82,0.7,45.38,18.66,-11.72,20.48
1323,28.79,0.82,0.7,45.63,20.39,-213.69,65.19
1324,35.81,0.79,0.7,70.81,20.82,-135.61,48.6
1325,57.4,0.56,0.7,29.44,17.76,-1064.97,-10.45
1326,45.86,0.49,0.7,31.19,28.47,-1023.09,-2.54
1327,56.13,0.58,0.7,68.86,18.76,-1058.06,-10.3
1328,32.29,0.44,0.7,48.82,14.65,-162.58,56.02
1329,23.97,0.5,0.7,36.92,31.1,-340.21,78.79
1330,28.06,0.5,0.7,64.62,16.42,-189.51,58.33
1331,45.33,0.73,0.7,52.33,18.47,0,9.84
1332,23.43,0.66,0.7,59.63,31.92,-299.26,76.19
1333,6.79,0.68,0.7,39.85,12.88,-525.76,98.81
1334,50.1,0.61,0.7,55.01,26.08,-1036.19,-10.07
1335,55.78,0.54,0.7,60.21,11.37,-1053.49,-10.39
1336,27.63,0.82,0.7,25.42,11.51,-211.47,70.11
1337,37.68,0.82,0.7,67.32,11.64,-64.74,40.62
1338,30.53,0.57,0.7,62.8,10.04,-170.33,61.73
1339,48.32,0.97,0.7,48.6,11.93,0,9.03
1340,51.55,0.41,0.7,58.64,15.82,-1050.84,-10.32
1341,42.55,0.8,0.7,49.38,14.76,-57.3,29.58
1342,43.71,0.72,0.7,26.47,25.85,-18.05,22.11
1343,36.6,0.89,0.7,49.49,6.15,-111.95,46.17
1344,50.76,0.77,0.7,59.61,16.43,-1029.8,-7.56
1345,52.65,0.63,0.7,50.77,20.07,-1044.55,-10.24
1346,32.45,0.8,0.7,42.31,23.72,-171.3,56.78
1347,40.54,0.64,0.7,32.48,23.15,-48.27,28.11
1348,35.23,0.6,0.7,47.0,10.23,-119.88,47.0
1349,33.82,0.76,0.7,54.41,10.91,-107.52,50.78
1350,44.52,0.48,0.7,69.12,26.94,-61.52,3.58
1351,27.72,0.66,0.7,57.07,22.32,-258.97,68.53
1352,29.98,0.72,0.7,46.63,21.86,-195.4,58.82
1353,30.17,0.76,0.7,51.76,22.89,-174.04,62.04
1354,43.78,0.96,0.7,66.09,19.32,-68.63,36.03
1355,45.0,0.78,0.7,53.15,24.46,-31.46,25.04
1356,37.77,0.88,0.7,60.95,25.1,-102.04,50.21
1357,32.43,0.69,0.7,56.1,10.0,-128.12,52.83
1358,28.4,0.86,0.7,62.21,16.13,-252.49,68.06
1359,28.07,0.56,0.7,55.71,20.03,-238.97,67.08
1360,34.19,0.68,0.7,41.78,9.68,-114.18,51.46
1361,39.5,0.72,0.7,45.09,20.61,-76.93,37.14
1362,29.18,0.59,0.7,47.97,27.67,-208.47,59.88
1363,41.32,0.78,0.7,62.32,20.04,-37.32,31.29
1364,25.37,0.62,0.7,76.5,19.11,-231.46,66.53
1365,46.36,0.68,0.7,43.52,15.65,0,8.95
1366,38.85,0.53,0.7,58.69,18.94,-34.15,25.57
1367,42.82,0.72,0.7,56.81,33.31,-36.98,31.23
1368,33.95,0.81,0.7,59.76,10.47,-137.99,53.77
1369,49.93,0.45,0.7,55.14,23.55,-1036.26,-10.06
1370,53.01,0.71,0.7,58.78,13.83,-1044.48,-10.0
1371,38.29,0.6,0.7,62.51,15.18,-66.17,35.69
1372,26.35,0.5,0.7,45.31,22.74,-278.14,74.79
1373,35.19,0.72,0.7,65.43,26.01,-97.87,44.62
1374,13.84,0.66,0.7,46.42,29.7,-391.63,91.78
1375,40.01,0.53,0.7,59.46,30.19,-22.99,18.35
1376,52.8,0.93,0.7,60.65,19.19,-1021.22,-1.62
1377,46.21,0.46,0.7,70.05,26.82,-1035.17,-10.0
1378,39.21,0.85,0.7,76.68,27.92,-125.33,47.57
1379,41.39,0.48,0.7,47.23,18.56,-21.25,22.86
1380,44.99,0.72,0.7,64.71,20.68,-19.93,17.56
1381,40.88,0.72,0.7,53.74,17.72,-56.05,34.24
1382,37.64,0.7,0.7,48.85,16.4,-67.95,41.04
1383,56.33,0.63,0.7,48.99,12.41,-1052.22,-10.43
1384,41.51,0.72,0.7,40.49,17.07,-43.73,27.33
1385,23.75,0.83,0.7,68.61,20.67,-351.15,79.46
1386,48.06,0.83,0.7,31.65,23.34,0,7.99
1387,49.04,0.72,0.7,42.06,18.95,-76.23,3.25
1388,32.29,0.49,0.7,24.4,23.14,-152.17,55.08
1389,45.04,0.55,0.7,40.97,18.04,0,9.27
1390,35.91,0.53,0.7,60.8,20.1,-75.96,37.01
1391,36.89,0.69,0.7,42.93,17.41,-95.12,44.31
1392,52.2,0.99,0.7,45.54,19.24,-1023.6,-2.11
1393,29.61,0.75,0.7,52.97,20.57,-198.2,63.98
1394,31.85,0.82,0.7,67.45,13.29,-184.88,62.92
1395,55.55,0.73,0.7,66.79,27.4,-1048.92,-10.06
1396,29.02,0.76,0.7,42.48,21.97,-212.62,65.11
1397,41.8,0.63,0.7,45.16,17.38,-39.38,26.55
1398,41.63,0.83,0.7,45.47,22.32,-61.44,35.03
1399,32.97,0.47,0.7,46.88,21.34,-113.41,46.32
1400,29.03,0.71,0.7,78.99,22.95,-194.37,63.68
1401,37.57,0.87,0.7,20.4,21.07,-95.15,39.42
1402,42.16,0.67,0.7,64.71,15.54,-35.83,25.89
1403,41.45,0.78,0.7,29.18,15.72,-40.96,31.89
1404,36.96,0.71,0.7,48.42,25.46,-104.38,45.35
1405,40.79,0.79,0.7,61.33,17.11,-58.05,34.54
1406,30.56,0.94,0.7,51.65,27.77,-247.16,67.68
1407,54.6,0.75,0.7,41.58,23.56,-1044.26,-10.28
1408,41.7,0.77,0.7,39.1,11.74,-41.47,26.93
1409,30.23,0.79,0.7,59.52,21.81,-230.39,66.45
1410,27.84,0.69,0.7,54.85,16.06,-251.06,67.96
1411,48.3,0.88,0.7,42.3,14.15,-199.04,1.75
1412,41.51,0.53,0.7,41.66,17.53,-18.23,17.1
1413,31.66,0.69,0.7,51.24,28.18,-154.77,60.41
1414,35.44,0.58,0.7,56.19,22.82,-96.42,39.58
1415,55.77,0.46,0.7,77.04,17.73,-1064.34,-10.33
1416,47.03,0.63,0.7,51.96,21.45,0,7.64
1417,31.78,0.81,0.7,35.22,15.2,-188.77,58.27
1418,23.86,0.62,0.7,56.66,23.27,-273.81,74.5
1419,32.34,0.97,0.7,56.24,24.7,-184.7,62.91
1420,31.68,0.68,0.7,55.79,25.08,-176.97,57.27
1421,52.95,0.62,0.7,35.31,19.06,-1043.24,-10.01
1422,60.37,0.7,0.7,45.44,23.5,-1066.67,-10.43
1423,41.6,0.7,0.7,29.01,20.66,-34.65,30.83
1424,52.76,0.82,0.7,42.96,15.26,-1029.06,-6.77
1425,27.64,0.71,0.7,43.45,26.5,-213.58,65.18
1426,45.98,0.9,0.7,50.49,17.84,-14.42,16.01
1427,39.31,0.79,0.7,67.62,21.99,-81.44,42.71
1428,40.11,0.68,0.7,40.31,24.35,-31.66,25.08
1429,27.25,0.78,0.7,58.66,18.17,-213.23,70.24
1430,52.83,0.66,0.7,71.45,22.52,-1039.63,-10.2
1431,53.19,0.62,0.7,43.72,23.41,-1047.17,-10.37
1432,28.73,0.55,0.7,63.9,20.91,-193.41,58.65
1433,43.47,0.61,0.7,54.8,28.38,-7.53,13.67
1434,38.39,0.69,0.7,35.7,12.19,-89.22,38.7
1435,27.11,0.62,0.7,56.56,16.23,-276.16,69.73
1436,52.23,0.81,0.7,52.91,29.98,-1030.56,-9.91
1437,42.21,0.83,0.7,49.6,12.12,-21.69,22.96
1438,30.2,0.72,0.7,44.22,19.16,-150.91,60.08
1439,54.26,0.88,0.7,73.36,20.68,-1046.46,-10.15
1440,52.6,0.7,0.7,25.88,9.54,-1038.88,-10.17
1441,31.75,0.8,0.7,56.43,18.88,-153.95,55.24
1442,27.09,0.85,0.7,59.53,22.8,-246.62,72.64
1443,44.99,0.67,0.7,41.09,16.75,-4.82,12.56
1444,38.86,0.6,0.7,53.13,19.82,-37.86,31.38
1445,31.35,0.7,0.7,43.57,19.39,-178.22,57.37
1446,34.79,0.22,0.7,34.25,22.82,-25.94,23.9
1447,28.96,0.99,0.7,54.42,19.21,-234.77,66.77
1448,31.01,0.61,0.7,71.46,15.47,-139.09,53.88
1449,23.95,0.76,0.7,74.08,9.97,-273.7,74.49
1450,46.92,0.72,0.7,51.4,27.94,0,7.22
1451,46.38,0.7,0.7,48.13,19.58,-9.14,14.27
1452,16.55,0.49,0.7,42.7,17.46,-412.34,87.93
1453,26.39,0.67,0.7,52.23,19.52,-218.44,70.62
1454,44.67,0.94,0.7,59.29,15.78,-17.84,22.06
1455,23.36,1.03,0.7,44.68,27.63,-300.26,76.25
1456,36.87,0.79,0.7,35.72,30.6,-91.68,43.92
1457,42.51,0.66,0.7,64.7,24.17,-14.15,21.13
1458,28.01,0.9,0.7,51.12,15.62,-229.98,66.42
1459,46.12,0.57,0.7,35.2,23.3,-308.77,1.07
1460,29.1,0.66,0.7,53.28,20.13,-200.05,64.13
1461,32.44,0.63,0.7,65.88,15.02,-124.48,52.48
1462,39.66,0.92,0.7,54.5,19.06,-101.15,44.99
1463,50.37,0.81,0.7,58.04,26.04,-1022.95,-2.64
1464,31.03,0.54,0.7,78.99,16.83,-109.13,50.95
1465,48.22,0.75,0.7,58.76,14.91,-261.36,1.33
1466,4.87,0.58,0.7,34.5,20.25,-496.07,97.32
1467,27.26,0.54,0.7,36.72,20.81,-238.99,67.08
1468,26.84,0.62,0.7,57.79,21.12,-251.55,68.0
1469,54.78,0.7,0.7,31.31,19.33,-1047.98,-10.16
1470,26.81,0.59,0.7,61.08,23.14,-235.57,66.83
1471,26.24,0.87,0.7,63.73,18.53,-265.28,73.92
1472,45.23,0.5,0.7,54.4,16.09,0,6.28
1473,32.56,0.71,0.7,50.13,16.48,-147.62,54.67
1474,38.13,0.93,0.7,46.28,20.79,-95.92,44.4
1475,25.7,0.99,0.7,41.17,16.37,-213.75,70.28
1476,38.84,0.93,0.7,50.89,25.4,-136.58,48.7
1477,57.62,0.54,0.7,64.18,20.7,-1067.79,-10.03
1478,49.61,0.67,0.7,41.99,17.69,-1039.19,-10.01
1479,45.8,0.53,0.7,47.61,21.38,0,8.41
1480,46.11,0.84,0.7,55.83,17.6,-6.14,13.12
1481,30.78,0.87,0.7,44.99,12.33,-192.99,58.62
1482,45.86,0.72,0.7,70.68,24.85,-11.49,15.08
1483,38.16,0.7,0.7,41.05,17.98,-79.15,37.43
1484,41.46,0.75,0.7,58.26,20.88,-39.25,26.53
1485,39.98,0.64,0.7,33.16,16.14,-43.11,32.25
1486,41.16,0.53,0.7,54.53,16.66,-24.24,23.53
1487,30.09,0.68,0.7,40.4,21.21,-176.23,62.22
1488,39.38,0.71,0.7,46.97,17.86,-74.86,36.87
1489,31.83,0.98,0.7,27.84,21.69,-163.82,56.13
1490,37.81,0.81,0.7,77.66,19.91,-137.31,48.77
1491,26.75,0.47,0.7,76.15,9.26,-198.39,64.0
1492,29.14,0.66,0.7,57.82,14.73,-194.05,63.66
1493,36.4,0.78,0.7,55.5,13.58,-96.39,44.46
1494,40.64,0.56,0.7,53.11,17.28,-15.51,21.48
1495,30.8,0.65,0.7,33.7,21.06,-155.13,60.44
1496,30.49,0.79,0.7,42.95,9.68,-168.33,61.56
1497,24.67,0.72,0.7,45.15,31.05,-271.9,74.37
1498,33.84,0.75,0.7,49.26,19.38,-125.86,52.61
1499,27.57,0.76,0.7,34.16,24.11,-226.78,66.18
1500,35.34,0.66,0.7,48.83,15.27,-141.62,49.19
1501,43.41,0.57,0.7,50.04,19.91,0,9.82
1502,38.8,0.82,0.7,42.95,17.71,-82.22,37.82
1503,43.42,0.6,0.7,53.92,15.82,-6.49,13.26
1504,32.08,0.56,0.7,65.01,23.55,-109.1,50.94
1505,44.19,0.71,0.7,68.66,17.72,-20.22,17.64
1506,29.33,0.65,0.7,52.69,17.82,-203.66,59.49
1507,33.97,0.86,0.7,61.23,20.97,-160.42,55.82
1508,22.64,0.62,0.7,28.2,23.9,-295.47,75.94
1509,60.45,0.53,0.7,53.42,12.8,-1071.62,-10.72
1510,38.46,0.99,0.7,57.68,24.14,-125.2,47.55
1511,35.36,0.59,0.7,20.09,16.12,-119.46,46.96
1512,28.26,0.75,0.7,41.98,17.79,-255.07,68.25
1513,27.17,0.6,0.7,71.97,14.53,-214.02,70.3
1514,35.7,0.4,0.7,54.73,19.55,-26.27,23.97
1515,53.2,0.66,0.7,57.44,25.69,-1045.48,-10.33
1516,33.56,0.74,0.7,47.86,11.42,-168.1,56.5
1517,28.32,0.85,0.7,48.38,15.72,-191.17,63.43
1518,27.29,0.66,0.7,63.54,16.96,-226.83,66.18
1519,35.71,0.62,0.7,50.03,17.9,-83.11,42.91
1520,47.63,0.61,0.7,29.29,25.58,-1028.04,-4.76
1521,14.14,0.53,0.7,43.82,19.93,-389.16,91.64
1522,43.22,0.74,0.7,26.52,18.67,-26.72,19.25
1523,25.15,0.7,0.7,55.5,16.11,-256.23,73.3
1524,33.56,0.79,0.7,44.19,25.54,-154.23,55.27
1525,34.38,0.81,0.7,36.11,19.71,-133.07,48.35
1526,21.93,0.75,0.7,61.17,11.13,-316.38,77.29
1527,28.75,0.62,0.7,38.09,21.11,-243.9,67.44
1528,35.58,0.78,0.7,46.82,24.16,-100.53,44.92
1529,37.21,0.78,0.7,57.48,27.04,-148.3,49.84
1530,35.2,0.8,0.7,52.44,14.31,-83.57,42.97
1531,19.67,0.68,0.7,69.99,15.38,-338.02,83.62
1532,35.18,0.95,0.7,66.39,24.07,-167.7,56.47
1533,6.46,0.84,0.7,54.65,19.29,-495.32,97.28
1534,27.28,0.52,0.7,60.9,22.15,-162.75,61.09
1535,38.0,0.81,0.7,68.62,15.94,-98.62,39.84
1536,24.79,0.46,0.7,34.15,21.57,-239.49,72.13
1537,39.77,0.74,0.7,61.52,18.13,-55.76,34.2
1538,40.13,0.38,0.7,58.18,18.38,0,9.72
1539,30.16,0.8,0.7,58.69,17.1,-230.28,66.44
1540,36.41,0.57,0.7,45.36,29.43,-45.0,32.55
1541,25.68,0.48,0.7,48.19,25.33,-218.71,70.64
1542,48.56,0.65,0.7,42.51,23.08,-1030.87,-6.95
1543,60.83,0.65,0.7,44.05,21.27,-1068.73,-10.4
1544,29.57,0.64,0.7,57.98,15.73,-157.48,60.65
1545,44.36,0.73,0.7,42.98,19.5,-13.86,21.06
1546,40.82,0.66,0.7,47.27,27.37,-24.04,23.49
1547,37.17,0.63,0.7,68.02,24.44,-33.42,30.61
1548,47.08,0.55,0.7,60.54,15.23,-1020.7,-0.97
1549,37.21,0.49,0.7,54.32,20.42,-22.97,23.25
1550,46.16,0.75,0.7,39.71,19.48,0,8.09
1551,52.08,0.68,0.7,57.55,24.33,-1037.14,-10.06
1552,54.75,0.64,0.7,32.35,18.5,-1056.9,-10.02
1553,41.74,0.54,0.7,31.72,10.35,-23.1,18.38
1554,38.43,0.64,0.7,58.13,22.61,-89.57,38.75
1555,43.11,0.77,0.7,61.7,16.38,-25.16,18.88
1556,50.88,0.76,0.7,53.33,28.34,-1037.65,-10.21
1557,44.72,0.81,0.7,58.07,16.63,-19.21,17.37
1558,35.08,0.56,0.7,41.02,13.82,-86.08,43.26
1559,32.94,0.75,0.7,58.89,24.96,-169.98,56.67
1560,36.29,0.93,0.7,68.71,15.44,-106.68,50.7
1561,37.43,0.72,0.7,29.19,22.17,-89.35,38.72
1562,48.39,0.61,0.7,66.83,20.96,-1029.03,-7.35
1563,40.21,0.46,0.7,55.32,22.53,-4.03,12.2
1564,49.95,0.92,0.7,59.81,19.81,-26.15,4.91
1565,25.16,0.71,0.7,46.33,10.49,-270.44,74.27
1566,40.38,0.92,0.7,61.77,21.14,-92.27,39.08
1567,41.35,0.66,0.7,74.46,21.22,-38.19,26.34
1568,22.87,0.66,0.7,34.34,23.98,-301.37,76.32
1569,33.69,0.61,0.7,75.73,17.08,-119.69,46.98
1570,45.66,0.88,0.7,42.47,17.3,-17.09,16.79
1571,36.76,0.52,0.7,47.18,20.94,-40.7,31.85
1572,47.61,0.83,0.7,54.44,22.17,0,9.69
1573,33.45,0.42,0.7,41.18,13.32,-130.62,48.1
1574,38.94,0.75,0.7,61.82,20.12,-48.21,33.06
1575,40.92,0.58,0.7,76.78,18.46,-24.53,18.73
1576,42.95,0.51,0.7,53.25,22.99,0,6.79
1577,21.94,0.61,0.7,64.2,22.83,-285.3,75.27
1578,54.02,0.67,0.7,52.18,23.88,-1043.97,-10.22
1579,59.92,0.64,0.7,15.86,15.32,-1066.22,-10.17
1580,27.12,0.58,0.7,24.83,8.36,-228.62,66.32
1581,20.68,0.52,0.7,65.23,22.85,-315.02,82.21
1582,31.88,0.62,0.7,60.53,16.5,-147.83,49.79
1583,33.8,0.73,0.7,68.26,19.09,-145.12,49.53
1584,36.96,0.65,0.7,62.64,9.26,-72.99,36.62
1585,31.83,0.45,0.7,34.11,21.7,-173.94,57.01
1586,35.86,0.6,0.7,66.83,12.27,-66.48,40.85
1587,55.13,0.89,0.7,61.9,12.08,-1045.72,-10.11
1588,43.59,0.43,0.7,62.44,19.64,-1020.67,-0.46
1589,35.0,0.69,0.7,47.74,21.03,-120.13,47.03
1590,44.96,0.72,0.7,41.93,24.81,-12.25,15.33
1591,21.1,0.53,0.7,50.49,23.88,-306.74,81.7
1592,46.85,0.78,0.7,63.08,22.02,0,5.54
1593,42.69,0.89,0.7,40.06,13.6,-34.73,25.68
1594,56.77,0.7,0.7,78.03,14.18,-1058.16,-10.49
1595,26.46,0.78,0.7,40.26,25.76,-247.87,67.73
1596,37.02,0.7,0.7,48.8,17.07,-72.39,36.54
1597,50.39,0.8,0.7,64.73,16.61,-1025.41,-4.72
1598,34.43,0.68,0.7,34.69,19.98,-90.87,43.82
1599,49.59,1.0,0.7,58.4,11.16,0,6.04
1600,41.57,0.82,0.7,55.4,20.64,-47.6,28.0
1601,31.97,0.67,0.7,43.86,19.64,-161.18,55.89
1602,40.98,0.49,0.7,66.46,15.51,-28.74,19.72
1603,45.56,0.59,0.7,51.13,19.45,-304.8,1.09
1604,66.92,0.55,0.7,83.58,31.24,-1089.94,-10.54
1605,38.87,1.01,0.7,45.84,20.51,-76.68,42.13
1606,24.91,0.57,0.7,47.07,10.68,-251.49,72.98
1607,37.03,0.74,0.7,67.07,22.22,-82.23,37.83
1608,36.77,0.78,0.7,40.15,17.84,-107.5,45.69
1609,28.74,0.56,0.7,49.27,23.7,-179.39,62.48
1610,54.72,0.61,0.7,66.41,20.88,-1058.28,-10.16
1611,23.7,0.79,0.7,62.85,18.85,-281.22,75.0
1612,38.09,0.52,0.7,44.8,26.92,-14.88,21.32
1613,20.75,0.56,0.7,69.01,12.86,-310.57,81.94
1614,27.17,0.44,0.7,37.85,18.57,-263.17,68.83
1615,46.36,0.78,0.7,45.89,20.02,0,5.11
1616,33.99,0.77,0.7,45.11,11.73,-134.8,48.52
1617,32.92,0.72,0.7,39.14,12.34,-122.1,52.25
1618,41.14,0.6,0.7,41.58,24.25,-19.17,22.38
1619,54.24,0.79,0.7,47.71,26.61,-1045.37,-10.22
1620,43.46,0.75,0.7,62.57,23.37,-16.81,16.71
1621,23.53,0.59,0.7,43.21,22.38,-322.53,77.68
1622,49.67,0.69,0.7,64.8,23.24,-1036.85,-10.09
1623,9.56,0.64,0.7,38.81,25.38,-445.42,94.69
1624,32.31,0.69,0.7,50.81,20.26,-121.25,52.16
1625,40.47,0.6,0.7,49.33,25.29,-20.95,22.8
1626,46.32,0.69,0.7,44.99,25.36,-25.15,4.98
1627,35.6,0.93,0.7,48.25,20.78,-96.56,44.47
1628,23.61,0.75,0.7,50.25,28.73,-290.19,75.59
1629,40.79,0.67,0.7,55.81,25.75,-36.17,25.96
1630,45.12,0.75,0.7,45.99,25.91,0,9.2
1631,54.38,0.77,0.7,63.02,18.08,-1046.73,-10.07
1632,29.66,0.92,0.7,27.9,18.22,-159.56,60.82
1633,39.02,0.96,0.7,46.8,19.5,-95.74,39.49
1634,21.85,0.74,0.7,48.49,15.69,-346.45,79.17
1635,58.22,0.54,0.7,56.71,8.33,-1065.73,-10.1
1636,49.25,0.74,0.7,59.28,20.03,-1032.3,-8.4
1637,29.5,0.63,0.7,46.1,23.66,-203.54,59.48
1638,54.39,1.15,0.7,47.73,23.39,-1028.01,-6.14
1639,59.09,0.73,0.7,48.25,27.08,-1071.31,-10.53
1640,52.14,0.74,0.7,54.12,25.54,-1037.31,-10.15
1641,28.19,0.89,0.7,45.85,27.16,-194.33,63.68
1642,43.08,0.73,0.7,52.53,18.96,-15.42,16.3
1643,29.97,0.48,0.7,52.35,19.7,-170.01,56.67
1644,4.26,0.62,0.7,73.01,19.8,-523.9,98.71
1645,40.96,0.84,0.7,66.54,19.11,-46.25,32.75
1646,45.85,0.65,0.7,61.07,19.52,-29.67,4.72
1647,44.77,0.92,0.7,41.83,27.46,-39.17,26.52
