Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
2237,57.02,0.63,0.7,41.75,30.44,-79.81,37.52
2238,35.47,0.72,0.7,46.11,22.82,-308.46,76.78
2239,34.0,0.68,0.7,56.99,25.35,-339.69,78.75
2240,37.82,0.48,0.7,43.82,17.57,-269.22,74.19
2241,51.66,0.67,0.7,71.45,20.08,-133.09,48.35
2242,38.75,0.6,0.7,72.23,13.88,-225.29,71.12
2243,26.68,0.94,0.7,38.01,12.53,-402.38,87.37
2244,44.13,0.73,0.7,59.79,14.43,-237.37,66.97
2245,34.75,1.01,0.7,57.35,10.1,-284.82,80.31
2246,37.37,0.63,0.7,48.99,18.79,-270.53,74.28
2247,26.35,0.81,0.7,53.38,15.67,-418.19,88.26
2248,59.75,0.77,0.7,37.55,11.43,-94.21,39.31
2249,42.06,0.84,0.7,62.34,13.4,-217.01,70.52
2250,41.92,0.8,0.7,39.88,15.41,-268.96,69.23
2251,24.28,0.89,0.7,52.2,18.59,-365.67,90.32
2252,57.47,0.63,0.7,31.2,21.82,-98.38,39.81
2253,30.52,0.81,0.7,64.9,17.84,-304.41,81.55
2254,13.15,0.77,0.7,65.35,26.76,-493.89,97.21
2255,35.49,0.91,0.7,57.76,13.43,-324.75,77.82
2256,19.58,1.03,0.7,45.04,24.37,-411.91,92.89
2257,40.48,0.89,0.7,35.95,15.66,-231.29,71.55
2258,7.92,0.84,0.7,48.58,18.81,-505.03,97.77
2259,50.55,0.7,0.7,53.61,15.77,-200.76,59.25
2260,23.25,0.45,0.7,46.88,29.65,-446.49,89.81
2261,42.08,0.62,0.7,57.51,22.5,-245.64,67.57
2262,24.58,0.7,0.7,49.35,13.0,-441.57,89.54
2263,44.88,0.63,0.7,56.58,13.24,-208.31,64.77
2264,31.51,0.8,0.7,59.07,23.09,-322.67,82.68
2265,29.15,0.78,0.7,54.0,16.18,-387.19,86.51
2266,30.67,0.54,0.7,44.26,35.61,-348.49,84.24
2267,17.59,0.88,0.7,54.3,14.58,-463.97,95.67
2268,57.51,0.66,0.7,43.55,12.74,-97.04,39.65
2269,37.02,0.71,0.7,53.82,18.8,-299.31,76.19
2270,30.67,0.74,0.7,40.78,22.32,-356.04,84.69
2271,38.87,0.61,0.7,36.13,21.42,-259.91,73.56
2272,26.17,0.71,0.7,67.08,26.42,-417.77,88.23
2273,40.56,0.88,0.7,50.53,21.41,-237.94,72.02
2274,25.42,0.78,0.7,56.3,18.05,-449.37,89.97
2275,45.35,0.86,0.7,54.85,26.85,-248.78,67.8
2276,31.06,0.54,0.7,55.71,19.58,-339.54,83.71
2277,35.92,0.97,0.7,41.07,21.2,-334.37,78.42
2278,38.34,0.67,0.7,51.82,28.6,-254.16,73.16
2279,38.05,0.56,0.7,34.97,16.91,-267.46,74.07
2280,39.06,0.99,0.7,45.66,16.15,-271.31,74.33
2281,59.76,0.7,0.7,52.95,21.33,-78.69,37.37
2282,30.85,0.81,0.7,54.44,11.1,-321.99,82.64
2283,37.53,0.85,0.7,49.85,20.72,-284.69,75.23
2284,43.85,0.87,0.7,53.03,21.49,-238.45,67.04
2285,42.81,0.84,0.7,54.9,13.1,-232.41,66.6
2286,36.8,0.75,0.7,50.19,17.47,-273.43,74.48
2287,39.59,0.72,0.7,58.51,33.14,-238.2,72.04
2288,47.07,0.58,0.7,47.05,24.5,-196.31,58.89
2289,40.07,1.03,0.7,59.09,14.62,-256.95,73.35
2290,36.06,0.86,0.7,54.51,11.71,-298.83,76.16
2291,34.28,0.8,0.7,51.85,18.15,-294.76,80.94
2292,28.35,0.76,0.7,31.05,13.07,-361.09,84.99
2293,50.62,0.88,0.7,19.82,26.9,-154.91,55.33
2294,31.97,0.92,0.7,56.54,17.76,-315.86,82.26
2295,36.61,0.73,0.7,34.83,17.57,-282.45,75.08
2296,36.27,0.72,0.7,46.68,26.01,-323.66,77.75
2297,31.13,0.77,0.7,39.83,19.79,-303.63,81.5
2298,44.33,0.86,0.7,38.5,22.24,-229.46,66.38
2299,40.93,0.82,0.7,26.66,14.28,-247.53,72.7
2300,35.75,0.84,0.7,58.88,26.94,-336.46,78.55
2301,28.59,0.67,0.7,58.04,17.07,-379.39,86.06
2302,43.59,0.95,0.7,51.04,19.06,-249.42,67.84
2303,34.51,0.72,0.7,50.4,11.9,-341.18,78.85
2304,30.43,0.45,0.7,41.08,14.37,-301.74,81.38
2305,45.32,0.76,0.7,55.97,16.58,-228.95,66.34
2306,39.28,0.82,0.7,34.14,20.24,-243.9,72.44
2307,32.18,0.7,0.7,57.92,17.95,-327.86,83.0
2308,40.15,0.75,0.7,30.23,13.84,-218.49,70.62
2309,28.86,0.27,0.7,34.71,17.95,-346.85,84.15
2310,35.96,0.71,0.7,31.31,26.05,-337.98,78.65
2311,28.0,0.55,0.7,69.68,16.9,-391.61,86.76
2312,51.46,0.66,0.7,39.59,21.82,-136.49,53.63
2313,72.7,0.9,0.7,34.06,10.19,-8.41,14.0
2314,41.76,0.59,0.7,54.46,28.44,-202.54,64.32
2315,45.62,0.55,0.7,56.18,25.14,-174.28,62.06
2316,51.8,0.67,0.7,57.3,25.33,-127.02,52.73
2317,25.27,0.73,0.7,59.55,9.91,-419.27,88.32
2318,54.54,0.44,0.7,53.53,18.94,-63.25,35.28
2319,37.6,0.51,0.7,41.06,22.13,-261.5,73.67
2320,26.05,0.67,0.7,61.42,19.45,-403.85,87.45
2321,25.49,0.57,0.7,44.08,15.17,-424.64,88.61
2322,32.11,0.68,0.7,41.46,32.96,-327.64,82.99
2323,53.28,0.73,0.7,45.71,12.82,-114.5,51.49
2324,36.4,0.68,0.7,44.09,13.6,-320.52,77.55
2325,35.36,0.49,0.7,41.85,19.85,-321.22,77.6
2326,37.6,0.63,0.7,64.45,23.91,-242.21,72.33
2327,36.45,0.49,0.7,64.53,23.46,-231.07,71.53
2328,33.07,0.76,0.7,54.56,24.54,-302.69,81.44
2329,38.94,0.42,0.7,45.61,34.5,-261.11,68.68
2330,52.52,0.91,0.7,78.47,18.41,-153.61,60.31
2331,11.21,1.01,0.7,42.37,25.86,-497.18,97.37
2332,39.24,0.61,0.7,63.31,9.08,-227.11,71.25
2333,29.92,0.43,0.7,61.9,16.73,-333.01,83.31
2334,21.59,0.79,0.7,43.67,19.91,-386.28,91.48
2335,39.91,0.64,0.7,76.26,18.55,-222.19,70.89
2336,47.35,0.95,0.7,43.87,25.66,-196.19,63.83
2337,46.82,0.83,0.7,43.91,26.18,-183.98,62.85
2338,42.02,0.77,0.7,30.91,13.9,-261.95,68.74
2339,18.7,0.42,0.7,50.78,20.12,-427.09,93.72
2340,48.5,0.78,0.7,34.0,14.29,-181.98,57.69
2341,28.79,0.66,0.7,60.16,20.67,-398.75,87.16
2342,38.67,0.81,0.7,50.8,13.82,-270.25,74.26
2343,19.05,0.61,0.7,61.56,15.76,-444.41,94.64
2344,33.85,0.7,0.7,55.55,14.4,-284.65,80.3
2345,30.03,0.83,0.7,61.29,25.91,-368.3,85.41
2346,30.98,0.41,0.7,44.85,24.54,-330.37,83.15
2347,38.31,0.59,0.7,43.24,12.93,-266.46,74.0
2348,36.27,0.71,0.7,49.83,21.31,-317.21,77.34
2349,45.07,0.74,0.7,64.01,30.71,-212.52,65.1
2350,44.42,0.32,0.7,53.58,23.01,-103.73,50.39
2351,22.68,1.02,0.7,50.04,10.95,-375.7,90.89
2352,28.15,0.64,0.7,74.58,20.67,-356.11,84.7
2353,32.21,0.98,0.7,46.77,25.73,-306.61,81.69
2354,36.75,0.71,0.7,45.52,14.54,-291.39,75.67
2355,49.87,0.77,0.7,64.68,9.96,-204.73,59.58
2356,58.56,0.3,0.7,69.09,16.52,-14.61,21.25
2357,40.19,0.68,0.7,51.45,21.22,-248.94,72.8
2358,60.92,0.76,0.7,48.47,22.81,-89.75,38.77
2359,40.2,0.32,0.7,62.62,18.73,-169.91,61.69
2360,37.7,0.71,0.7,43.02,24.36,-311.92,77.0
2361,27.74,0.73,0.7,69.08,20.53,-419.68,88.34
2362,47.11,0.88,0.7,62.62,18.68,-226.28,66.14
2363,42.82,0.72,0.7,59.66,27.95,-261.68,68.72
2364,36.55,0.55,0.7,57.96,11.93,-336.53,78.56
2365,44.22,0.54,0.7,55.05,23.87,-200.72,64.18
2366,31.76,0.75,0.7,57.24,23.72,-339.51,83.71
2367,26.92,0.84,0.7,62.82,27.16,-421.39,88.43
2368,37.72,0.71,0.7,44.08,13.74,-268.76,74.16
2369,37.7,0.92,0.7,52.01,26.67,-297.79,76.09
2370,38.61,0.75,0.7,35.58,23.8,-277.53,74.75
2371,39.7,0.62,0.7,47.7,12.71,-229.67,71.43
2372,13.07,0.53,0.7,52.98,28.15,-493.75,97.2
2373,22.6,0.82,0.7,43.83,23.41,-395.06,91.97
2374,62.63,0.73,0.7,53.65,16.98,-65.18,35.56
2375,33.0,0.72,0.7,45.04,14.41,-300.36,81.3
2376,39.26,0.84,0.7,45.65,21.63,-263.91,73.83
2377,23.88,0.73,0.7,44.84,13.94,-420.84,88.4
2378,43.14,0.59,0.7,40.36,17.35,-248.66,67.79
2379,39.44,0.8,0.7,45.71,22.39,-256.35,73.31
2380,50.31,0.47,0.7,28.94,18.81,-174.14,57.02
2381,34.75,0.69,0.7,40.36,21.92,-354.54,79.67
2382,54.4,0.69,0.7,42.42,19.0,-136.88,48.73
2383,31.07,0.77,0.7,62.35,11.33,-332.07,83.26
2384,54.34,0.5,0.7,38.51,18.19,-118.43,46.85
2385,35.07,0.78,0.7,54.99,6.37,-302.26,76.38
2386,20.08,0.6,0.7,34.12,12.65,-412.08,92.9
2387,15.87,0.62,0.7,46.91,17.18,-492.24,97.12
2388,38.6,0.74,0.7,48.93,21.37,-255.33,73.24
2389,65.06,0.57,0.7,19.04,31.17,-19.08,22.36
2390,36.63,0.69,0.7,66.3,23.86,-293.17,75.79
2391,47.99,0.46,0.7,39.05,20.28,-201.72,64.26
2392,32.89,0.43,0.7,42.18,21.15,-359.97,80.0
2393,49.09,1.05,0.7,52.84,21.43,-205.24,64.53
2394,29.87,0.4,0.7,63.98,12.36,-364.14,85.17
2395,45.57,0.71,0.7,66.0,16.68,-208.26,64.77
2396,36.81,0.74,0.7,47.13,15.62,-323.64,77.75
2397,30.81,0.79,0.7,43.14,9.61,-355.68,84.67
2398,21.28,0.69,0.7,65.05,20.19,-424.68,93.59
2399,18.56,0.78,0.7,49.44,20.04,-461.36,95.53
2400,21.08,0.92,0.7,52.66,19.39,-387.28,91.54
2401,37.96,0.41,0.7,39.34,24.78,-263.61,73.81
2402,44.42,0.64,0.7,55.93,20.33,-224.88,66.04
2403,29.75,0.69,0.7,43.91,22.71,-352.05,84.46
2404,25.81,0.74,0.7,59.26,24.03,-415.49,88.11
2405,30.53,0.78,0.7,72.74,10.88,-317.23,82.35
2406,53.76,0.57,0.7,44.71,16.57,-110.23,45.98
2407,22.65,0.51,0.7,47.71,27.46,-449.52,89.97
2408,26.4,0.78,0.7,42.82,22.16,-412.18,87.92
2409,28.85,0.92,0.7,62.0,20.02,-362.85,85.09
2410,39.83,0.61,0.7,32.03,25.28,-272.05,74.38
2411,23.61,0.87,0.7,50.71,26.52,-365.88,90.34
2412,52.29,0.83,0.7,46.01,12.65,-134.72,53.47
2413,26.53,0.84,0.7,36.31,24.63,-402.49,87.38
2414,38.65,0.69,0.7,51.62,19.75,-285.36,75.27
2415,47.44,0.72,0.7,44.13,23.8,-183.59,62.82
2416,57.13,0.67,0.7,36.46,15.03,-82.49,42.84
2417,10.69,0.52,0.7,54.02,16.34,-522.98,98.67
2418,43.92,0.72,0.7,46.21,30.55,-242.84,67.37
2419,26.38,0.76,0.7,61.22,28.42,-422.34,88.49
2420,42.5,0.81,0.7,38.84,15.83,-276.84,69.78
2421,50.94,0.59,0.7,44.26,21.08,-129.26,52.94
2422,54.44,0.51,0.7,10.2,30.11,-124.27,47.46
2423,36.73,0.8,0.7,48.85,11.24,-320.56,77.56
2424,51.31,0.35,0.7,47.64,16.77,-107.66,50.8
2425,48.12,0.68,0.7,44.85,25.66,-199.87,59.18
2426,48.29,0.88,0.7,60.71,28.18,-219.56,65.63
2427,35.09,0.87,0.7,52.15,25.21,-353.49,79.6
2428,52.43,0.55,0.7,57.48,19.95,-109.41,45.89
2429,50.33,0.67,0.7,55.62,16.44,-175.46,57.14
2430,21.58,0.64,0.7,31.61,15.05,-410.84,92.84
2431,10.48,0.74,0.7,76.41,21.43,-494.37,97.23
2432,16.44,0.39,0.7,59.66,21.01,-459.08,95.41
2433,40.58,0.56,0.7,40.2,21.14,-261.44,68.7
2434,37.4,0.68,0.7,53.19,25.03,-286.3,75.34
2435,44.86,0.77,0.7,52.09,8.7,-219.78,65.65
2436,30.91,0.56,0.7,62.17,20.43,-311.96,82.02
2437,59.96,0.8,0.7,49.84,17.63,-68.45,41.1
2438,35.53,0.85,0.7,18.06,25.21,-349.4,79.35
2439,40.81,0.76,0.7,68.56,17.69,-243.27,72.4
2440,40.37,0.74,0.7,60.65,24.23,-224.92,71.09
2441,9.54,0.8,0.7,55.19,21.05,-453.52,100.18
2442,37.42,0.59,0.7,51.21,21.78,-277.0,74.72
2443,47.9,0.59,0.7,54.89,21.94,-186.88,58.11
2444,37.85,0.38,0.7,64.51,22.42,-228.32,66.29
2445,40.52,0.55,0.7,52.25,25.83,-244.09,72.46
2446,16.64,0.96,0.7,68.13,15.99,-461.18,95.52
2447,38.11,0.56,0.7,61.34,14.05,-267.07,74.05
2448,38.88,0.85,0.7,65.08,24.43,-337.35,78.61
2449,31.84,0.73,0.7,62.08,21.05,-331.97,83.25
2450,40.07,0.52,0.7,52.54,15.99,-229.5,71.42
2451,48.77,0.89,0.7,54.73,10.0,-154.99,60.43
2452,39.63,0.41,0.7,17.41,11.04,-240.62,72.21
2453,31.9,0.62,0.7,63.92,23.3,-334.7,78.44
2454,36.84,0.52,0.7,41.68,19.66,-287.17,75.39
2455,30.9,0.76,0.7,55.36,13.83,-343.69,83.96
2456,18.51,1.09,0.7,58.52,19.16,-437.96,94.3
2457,24.87,0.97,0.7,34.21,12.05,-432.6,89.05
2458,30.76,0.59,0.7,47.2,22.28,-349.04,84.28
2459,42.81,0.95,0.7,50.17,17.83,-240.8,67.22
2460,53.19,0.59,0.7,47.67,22.07,-136.24,48.66
2461,43.97,0.41,0.7,65.51,20.02,-127.12,52.74
2462,50.52,0.76,0.7,46.24,21.79,-173.93,57.01
2463,45.93,0.77,0.7,56.71,10.8,-220.24,65.69
2464,42.46,0.68,0.7,53.15,24.36,-248.35,67.77
2465,58.67,0.7,0.7,35.0,12.09,-99.71,39.97
2466,30.14,0.65,0.7,65.03,26.86,-325.85,82.88
2467,34.73,0.84,0.7,46.85,21.52,-345.45,79.11
2468,44.95,1.04,0.7,46.2,15.89,-226.23,66.14
2469,50.04,0.6,0.7,51.56,26.72,-147.13,54.62
2470,46.38,0.61,0.7,58.62,27.38,-190.46,58.41
2471,24.11,0.74,0.7,50.14,21.28,-368.01,90.46
2472,29.78,0.69,0.7,37.62,22.89,-343.92,83.97
2473,31.98,0.75,0.7,67.2,18.81,-338.57,83.65
2474,41.79,0.53,0.7,47.93,22.95,-277.1,69.8
2475,20.62,0.75,0.7,39.22,33.09,-387.05,91.53
2476,45.84,0.63,0.7,59.19,16.67,-199.01,64.05
2477,25.55,0.89,0.7,46.0,15.49,-444.13,89.68
2478,46.87,0.52,0.7,37.56,17.39,-184.8,62.92
2479,41.44,0.7,0.7,48.16,16.07,-222.41,70.91
2480,30.41,0.73,0.7,45.77,26.72,-341.48,83.83
2481,36.17,0.55,0.7,58.33,11.99,-335.01,78.46
2482,42.15,0.7,0.7,55.86,18.29,-265.15,68.96
2483,45.21,0.65,0.7,55.21,22.64,-206.76,64.65
2484,21.62,0.58,0.7,47.99,29.21,-410.31,92.81
2485,41.93,0.64,0.7,59.61,24.97,-243.85,67.44
2486,49.52,0.75,0.7,59.46,18.0,-160.26,60.88
2487,31.08,0.53,0.7,44.71,18.26,-344.41,84.0
2488,50.85,0.8,0.7,46.11,21.46,-172.82,56.91
2489,42.46,0.61,0.7,60.15,16.09,-241.1,67.24
2490,26.59,0.89,0.7,44.67,19.87,-430.79,88.95
2491,17.21,0.81,0.7,65.98,17.66,-444.58,94.65
2492,38.19,0.49,0.7,61.19,18.57,-266.17,73.98
2493,45.97,0.98,0.7,53.25,21.57,-227.44,66.23
2494,30.69,0.57,0.7,47.91,20.09,-357.28,84.77
2495,39.36,0.63,0.7,33.18,18.67,-289.6,75.55
2496,62.89,0.94,0.7,62.81,25.99,-112.94,46.27
2497,20.31,0.73,0.7,66.09,19.8,-412.02,92.9
2498,37.98,0.93,0.7,33.69,29.49,-284.85,75.24
2499,51.49,0.81,0.7,42.38,21.95,-181.65,57.67
2500,7.17,0.64,0.7,46.25,17.25,-450.58,100.03
2501,30.81,0.92,0.7,42.17,16.11,-331.21,83.2
2502,28.66,0.84,0.7,55.58,27.38,-383.02,86.27
2503,16.22,0.81,0.7,56.39,15.7,-460.67,95.49
2504,23.57,0.74,0.7,48.51,15.86,-361.74,90.1
2505,41.87,0.86,0.7,49.66,16.73,-273.1,69.52
2506,28.94,0.5,0.7,44.14,16.43,-353.43,84.54
2507,38.83,0.61,0.7,35.79,22.98,-268.41,74.14
2508,46.36,0.65,0.7,44.87,23.72,-194.16,63.66
2509,48.36,0.38,0.7,44.08,22.21,-140.65,54.02
2510,43.55,0.55,0.7,43.22,20.93,-249.79,67.87
2511,15.42,0.91,0.7,59.27,17.26,-477.07,96.34
2512,47.41,0.77,0.7,38.71,17.44,-160.68,60.92
2513,59.28,0.85,0.7,49.71,14.11,-100.39,44.9
2514,41.39,0.48,0.7,63.1,16.81,-242.9,67.37
2515,40.71,0.6,0.7,36.48,18.19,-232.19,71.61
2516,34.25,0.88,0.7,50.47,17.53,-285.33,80.34
2517,26.08,0.73,0.7,42.74,20.74,-400.93,87.29
2518,34.21,0.44,0.7,50.27,20.43,-282.95,80.19
2519,56.69,0.72,0.7,43.76,20.19,-110.09,45.97
2520,30.16,0.68,0.7,40.05,21.27,-367.6,85.37
2521,41.15,0.58,0.7,56.67,27.05,-236.91,66.93
2522,28.35,0.86,0.7,58.17,21.14,-382.46,86.23
2523,58.27,0.74,0.7,50.11,21.41,-88.17,43.51
2524,45.59,0.55,0.7,52.61,23.75,-151.39,60.12
2525,29.42,0.89,0.7,32.14,18.09,-355.81,84.68
2526,37.32,0.82,0.7,40.94,12.07,-291.06,75.65
2527,37.25,0.79,0.7,39.89,10.39,-309.08,76.82
2528,43.15,0.65,0.7,64.48,28.74,-214.6,65.26
2529,46.67,0.65,0.7,52.89,14.5,-167.64,61.5
2530,32.62,0.55,0.7,52.28,18.88,-325.21,82.84
2531,19.82,0.78,0.7,42.71,19.51,-430.0,93.87
2532,50.09,0.69,0.7,53.33,23.16,-166.57,56.37
2533,40.69,0.69,0.7,67.23,23.05,-216.24,70.46
2534,55.64,0.58,0.7,51.98,21.72,-78.59,42.37
2535,38.22,0.93,0.7,69.58,10.31,-309.69,76.86
2536,38.11,0.83,0.7,27.86,22.44,-276.72,74.7
2537,22.48,0.8,0.7,69.32,17.0,-403.08,92.41
2538,52.49,0.63,0.7,53.86,23.25,-118.5,51.89
2539,44.09,0.53,0.7,64.54,20.43,-150.58,60.05
2540,42.83,0.63,0.7,65.81,15.75,-235.15,66.8
2541,24.44,0.81,0.7,46.83,23.17,-423.94,88.57
2542,39.0,0.67,0.7,64.49,12.17,-287.09,75.39
2543,38.8,0.92,0.7,69.95,22.98,-316.44,77.29
2544,49.9,0.49,0.7,46.14,20.57,-123.02,52.34
2545,30.25,0.74,0.7,45.47,18.2,-337.89,83.61
2546,43.2,0.38,0.7,53.55,18.15,-237.44,66.97
2547,23.29,0.63,0.7,29.2,26.87,-384.13,91.36
2548,27.67,0.74,0.7,56.92,27.32,-386.02,86.44
2549,44.71,0.88,0.7,59.91,26.86,-217.62,70.56
2550,36.45,0.66,0.7,63.36,13.27,-308.34,76.77
2551,40.77,0.83,0.7,54.45,23.7,-242.56,72.35
2552,31.5,0.81,0.7,39.28,22.88,-333.04,83.32
2553,30.41,0.7,0.7,58.51,17.43,-372.99,85.69
2554,55.05,0.47,0.7,70.21,23.91,-32.93,30.53
2555,40.92,0.78,0.7,58.08,15.75,-264.96,73.9
2556,34.72,0.49,0.7,45.89,24.27,-291.76,80.75
2557,24.16,0.36,0.7,51.73,23.17,-439.92,89.45
2558,18.4,0.59,0.7,34.9,19.36,-447.99,94.83
2559,24.09,0.75,0.7,50.67,18.57,-392.71,91.84
2560,23.05,0.79,0.7,43.75,20.97,-402.54,92.38
2561,24.3,0.75,0.7,26.88,26.61,-370.9,90.62
2562,42.22,0.66,0.7,51.75,19.7,-274.43,69.61
2563,45.02,0.46,0.7,59.9,18.23,-185.6,58.0
2564,18.27,0.61,0.7,66.22,15.86,-436.08,94.2
2565,28.57,0.86,0.7,53.63,26.0,-397.23,87.08
2566,52.56,0.74,0.7,49.27,20.45,-153.84,55.23
2567,45.97,0.89,0.7,55.46,21.02,-232.6,66.61
2568,31.44,0.55,0.7,49.17,20.22,-337.7,83.6
2569,26.84,0.7,0.7,36.93,27.06,-396.17,87.02
2570,17.99,0.73,0.7,68.99,16.82,-455.61,95.23
2571,48.49,0.54,0.7,54.81,25.81,-159.7,55.76
2572,18.9,0.78,0.7,52.19,18.32,-460.94,95.51
2573,34.87,0.49,0.7,53.38,17.18,-311.72,82.01
2574,23.64,0.72,0.7,40.74,22.8,-446.47,89.81
2575,25.93,0.85,0.7,59.9,22.8,-416.36,88.15
2576,33.28,0.77,0.7,52.62,10.45,-335.73,83.48
2577,35.94,0.7,0.7,72.62,18.45,-342.62,78.94
2578,54.98,0.62,0.7,31.48,15.14,-136.32,48.67
2579,23.67,0.62,0.7,55.47,9.93,-426.86,88.74
2580,34.8,0.74,0.7,49.62,15.41,-281.53,80.1
2581,28.83,0.61,0.7,49.1,12.48,-357.74,84.79
2582,38.65,0.74,0.7,45.84,17.16,-297.28,76.06
2583,27.29,0.66,0.7,63.09,17.18,-392.9,86.83
2584,24.33,0.89,0.7,32.32,15.13,-433.9,89.12
2585,15.52,0.73,0.7,51.53,21.42,-466.76,95.81
2586,40.23,0.77,0.7,76.92,22.84,-302.07,76.37
2587,49.21,0.34,0.7,65.04,28.22,-59.34,29.9
2588,30.13,0.74,0.7,47.36,13.18,-377.81,85.97
2589,37.7,0.89,0.7,42.13,7.47,-289.07,75.52
2590,31.67,0.84,0.7,40.36,19.26,-308.44,81.8
2591,36.75,0.76,0.7,45.08,25.27,-321.62,77.62
2592,37.59,0.78,0.7,63.13,22.04,-316.52,77.3
2593,39.52,0.54,0.7,46.72,15.16,-265.87,73.96
2594,56.57,0.8,0.7,56.22,21.02,-138.43,48.88
2595,24.54,0.58,0.7,50.24,13.81,-429.65,88.89
2596,54.53,0.71,0.7,53.36,25.95,-139.89,49.02
2597,49.4,0.69,0.7,31.61,23.06,-155.36,60.46
2598,34.97,0.6,0.7,52.92,19.71,-290.11,80.65
2599,57.75,0.52,0.7,43.7,12.78,-63.03,40.4
2600,32.32,0.84,0.7,46.25,24.51,-317.73,82.38
2601,31.34,0.64,0.7,54.39,10.72,-345.96,84.09
2602,19.35,0.62,0.7,60.65,16.53,-406.81,92.62
2603,26.61,0.75,0.7,39.87,15.91,-416.23,88.15
2604,52.2,0.75,0.7,37.11,7.7,-149.34,54.83
2605,14.86,0.69,0.7,37.29,21.08,-480.83,96.54
2606,11.88,0.55,0.7,69.07,23.53,-538.17,99.42
2607,47.64,0.68,0.7,68.85,20.21,-163.06,61.12
2608,55.69,0.84,0.7,57.5,26.69,-141.93,54.14
2609,39.24,0.83,0.7,43.68,22.37,-250.69,72.92
2610,37.78,0.91,0.7,56.04,13.95,-285.94,75.31
2611,43.22,0.7,0.7,31.9,20.29,-268.94,69.23
2612,31.46,0.7,0.7,48.69,22.35,-341.19,83.81
2613,30.51,0.56,0.7,42.86,10.28,-341.25,83.81
2614,50.75,0.57,0.7,55.18,15.28,-110.95,51.13
2615,27.27,0.77,0.7,42.2,20.51,-387.89,86.55
2616,52.09,0.45,0.7,48.15,16.32,-142.21,49.25
2617,30.93,0.9,0.7,63.95,16.32,-361.56,85.02
2618,41.14,0.62,0.7,47.65,16.67,-256.12,73.3
2619,10.44,0.62,0.7,61.74,22.82,-521.9,98.62
2620,35.34,0.81,0.7,44.93,11.95,-359.16,79.95
2621,28.23,0.71,0.7,58.99,16.7,-388.4,86.58
2622,24.88,0.67,0.7,37.42,19.59,-360.4,90.02
2623,34.42,0.77,0.7,44.14,14.36,-343.85,79.01
2624,39.07,0.76,0.7,66.53,25.17,-312.46,77.04
2625,25.35,0.64,0.7,33.38,25.74,-433.05,89.08
2626,8.55,0.87,0.7,41.0,16.78,-496.29,97.33
2627,48.02,0.85,0.7,65.48,13.94,-212.43,65.09
2628,46.44,0.61,0.7,64.95,24.21,-205.47,59.64
2629,63.95,0.52,0.7,53.8,15.78,-21.26,22.87
2630,46.99,0.89,0.7,51.04,24.7,-212.52,65.1
2631,28.39,0.81,0.7,35.65,23.69,-377.53,85.95
2632,39.78,0.78,0.7,40.82,29.09,-259.63,73.54
2633,63.39,0.68,0.7,68.81,20.57,-44.22,32.43
2634,8.64,0.48,0.7,26.33,18.32,-492.97,97.16
2635,46.38,0.79,0.7,56.78,22.53,-194.24,63.67
2636,23.33,0.58,0.7,24.48,20.79,-395.41,91.99
2637,47.06,0.71,0.7,24.16,27.76,-167.14,61.46
2638,50.21,0.53,0.7,55.21,14.21,-138.2,53.79
2639,52.59,0.7,0.7,44.3,27.3,-138.13,53.79
2640,61.29,0.34,0.7,52.22,17.47,-27.71,19.48
2641,27.05,0.73,0.7,47.73,19.28,-418.97,88.3
2642,19.18,0.61,0.7,42.3,13.43,-449.02,94.88
2643,24.45,0.56,0.7,56.28,29.68,-393.77,91.9
2644,41.32,0.69,0.7,35.65,16.17,-223.26,70.97
2645,50.19,0.83,0.7,40.11,30.91,-161.83,61.02
2646,50.93,0.73,0.7,50.16,17.88,-178.25,57.38
2647,30.94,0.52,0.7,62.22,20.52,-331.07,83.2
2648,36.9,0.7,0.7,50.96,18.24,-289.38,75.54
2649,43.62,0.77,0.7,60.36,22.96,-222.04,70.88
2650,56.49,0.54,0.7,57.13,22.95,-89.78,38.77
2651,21.16,0.72,0.7,48.8,22.96,-421.65,93.42
2652,30.27,0.58,0.7,60.97,18.25,-347.42,84.18
2653,41.69,0.79,0.7,48.05,24.7,-234.61,71.79
2654,33.37,0.62,0.7,52.79,8.83,-289.95,80.64
2655,29.89,0.67,0.7,36.14,21.34,-382.55,86.24
2656,21.45,0.74,0.7,67.79,13.19,-395.41,91.99
2657,35.96,0.66,0.7,48.92,15.09,-325.92,77.89
2658,31.55,0.57,0.7,44.49,27.61,-360.74,84.97
2659,38.06,0.35,0.7,69.22,29.92,-170.14,56.68
2660,50.84,0.76,0.7,64.93,22.21,-202.59,59.4
2661,33.47,0.54,0.7,49.58,16.39,-320.39,82.54
2662,29.81,0.74,0.7,67.3,22.85,-363.45,85.13
2663,42.32,0.65,0.7,54.04,15.47,-225.44,71.13
2664,56.42,0.9,0.7,51.67,14.58,-124.14,52.45
2665,36.35,0.65,0.7,37.85,14.51,-329.06,78.09
2666,52.31,0.54,0.7,57.23,17.31,-141.14,49.15
2667,21.99,0.78,0.7,56.02,27.51,-410.75,92.83
2668,26.14,0.76,0.7,79.03,16.05,-430.87,88.96
2669,23.84,0.74,0.7,60.59,21.41,-445.58,89.76
2670,29.56,0.52,0.7,64.69,17.04,-371.3,85.59
2671,40.45,0.75,0.7,41.02,16.06,-243.65,72.43
2672,18.45,0.77,0.7,58.72,31.19,-418.76,93.27
