Episode,Kick_Speed,friction,Rewards,Stop_Distance
582,42.19,0.7,-86.74,43.34
583,38.34,0.7,-118.42,51.88
584,17.08,0.7,-432.96,89.07
585,39.69,0.7,-116.63,51.71
586,39.45,0.7,-116.8,51.72
587,31.1,0.7,-272.06,69.45
588,51.87,0.7,-52.28,3.84
589,22.89,0.7,-322.21,82.65
590,19.71,0.7,-443.14,89.63
591,43.81,0.7,-43.96,32.38
592,30.78,0.7,-257.84,68.45
593,62.52,0.7,-1063.29,-10.04
594,40.23,0.7,-120.27,47.04
595,19.25,0.7,-357.49,84.78
596,47.35,0.7,-54.39,29.12
597,39.81,0.7,-144.32,49.45
598,48.99,0.7,-19.59,22.48
599,59.33,0.7,-1045.24,-10.05
600,31.44,0.7,-206.01,64.6
601,47.15,0.7,-41.39,26.92
602,39.36,0.7,-112.43,51.28
603,36.52,0.7,-157.89,55.6
604,29.0,0.7,-235.77,71.87
605,47.37,0.7,-35.33,30.94
606,36.55,0.7,-151.0,60.09
607,32.4,0.7,-194.86,63.72
608,45.3,0.7,-85.98,38.3
609,29.35,0.7,-215.23,70.39
610,41.67,0.7,-92.62,39.12
611,43.05,0.7,-51.85,33.62
612,13.58,0.7,-431.73,93.96
613,54.93,0.7,-80.34,3.17
614,22.48,0.7,-336.4,83.52
615,49.31,0.7,-25.22,23.75
616,47.09,0.7,-36.98,31.23
617,33.82,0.7,-172.97,61.95
618,40.08,0.7,-120.96,47.12
619,31.65,0.7,-245.05,67.53
620,19.81,0.7,-350.05,84.34
621,18.97,0.7,-423.18,88.53
622,55.57,0.7,0,5.12
623,40.56,0.7,-96.03,44.41
624,22.6,0.7,-349.96,84.33
625,42.39,0.7,-74.19,41.83
626,57.94,0.7,-1041.25,-10.12
627,19.6,0.7,-376.03,90.91
628,35.97,0.7,-145.31,54.46
629,23.7,0.7,-313.9,82.14
630,44.85,0.7,-44.18,32.42
631,15.43,0.7,-417.12,93.18
632,40.69,0.7,-126.6,47.7
633,57.98,0.7,-1038.69,-9.97
634,50.92,0.7,-12.23,15.32
