Episode,Kick_Speed,friction,Rewards,Stop_Distance
1980,48.29,0.7,-1063.5,-10.42
1981,41.73,0.7,-1045.99,-10.48
1984,37.88,0.7,-1031.1,-10.03
1986,47.53,0.7,-1059.97,-10.35
1988,37.49,0.7,-1031.35,-10.05
1991,35.43,0.7,-1026.43,-10.13
1992,72.37,0.7,-1115.39,-10.18
1993,46.08,0.7,-1057.42,-10.47
1994,33.37,0.7,-262.39,1.32
1999,36.19,0.7,-1026.12,-10.08
2000,40.87,0.7,-1042.42,-10.17
2001,39.15,0.7,-1040.37,-10.08
2004,74.79,0.7,-1118.62,-11.09
2005,36.48,0.7,-1031.71,-10.04
2006,37.67,0.7,-1030.59,-10.04
2007,53.2,0.7,-1072.63,-10.08
2008,43.74,0.7,-1049.55,-10.0
2009,49.26,0.7,-1062.53,-10.33
2010,46.89,0.7,-1061.17,-10.66
2012,36.35,0.7,-1028.28,-10.16
2014,64.28,0.7,-1100.04,-10.01
2020,48.44,0.7,-1062.02,-10.22
2022,53.43,0.7,-1074.78,-10.72
2023,53.61,0.7,-1073.83,-10.73
2024,38.06,0.7,-1038.0,-10.33
2025,41.61,0.7,-1045.08,-10.23
2027,44.64,0.7,-1052.76,-10.52
2029,38.07,0.7,-1032.54,-10.19
2031,42.95,0.7,-1051.78,-10.5
2032,41.8,0.7,-1048.17,-10.23
2033,43.26,0.7,-1048.26,-10.24
2034,57.81,0.7,-1085.23,-10.05
2035,37.6,0.7,-1035.37,-10.0
2036,42.58,0.7,-1046.49,-10.13
2039,44.36,0.7,-1053.4,-10.31
2040,37.86,0.7,-1036.01,-10.26
2044,37.94,0.7,-1033.81,-10.29
2045,39.38,0.7,-1039.19,-10.16
2046,36.23,0.7,-1029.15,-10.1
2047,40.27,0.7,-1045.53,-10.32
2048,43.54,0.7,-1052.69,-10.39
2051,49.2,0.7,-1066.53,-10.43
2052,40.14,0.7,-1041.42,-10.18
2053,41.81,0.7,-1047.83,-10.2
2054,34.77,0.7,-1019.94,-5.85
2055,41.38,0.7,-1046.83,-10.19
2056,48.61,0.7,-1064.59,-10.41
2057,52.94,0.7,-1075.97,-10.53
2058,37.28,0.7,-1033.94,-10.22
2059,40.45,0.7,-1043.9,-10.1
2060,43.72,0.7,-1056.32,-10.21
2061,48.51,0.7,-1062.34,-10.04
2062,48.42,0.7,-1064.14,-10.31
2063,54.22,0.7,-1078.96,-10.1
2064,38.01,0.7,-1036.62,-10.34
2068,35.75,0.7,-1026.08,-10.1
2071,38.04,0.7,-1036.44,-10.15
2072,49.53,0.7,-1068.6,-10.52
2075,60.96,0.7,-1093.04,-10.68
2076,54.77,0.7,-1078.96,-10.79
2079,45.24,0.7,-1059.68,-10.58
2080,35.83,0.7,-1022.82,-9.52
2081,55.23,0.7,-1079.08,-10.47
2082,43.42,0.7,-1052.09,-10.16
2083,45.6,0.7,-1058.44,-10.23
2084,47.52,0.7,-1060.92,-10.24
2085,33.61,0.7,-1021.88,-8.39
2086,35.22,0.7,-1030.35,-10.0
2087,51.92,0.7,-1071.83,-10.59
2088,44.95,0.7,-1056.43,-10.08
2090,34.12,0.7,-1024.81,-10.1
2092,44.55,0.7,-1055.54,-10.63
2094,43.4,0.7,-1052.75,-10.1
2095,46.69,0.7,-1061.39,-10.63
2097,45.33,0.7,-1058.8,-10.36
2099,50.16,0.7,-1068.92,-10.5
2101,43.7,0.7,-1055.34,-10.3
2102,47.15,0.7,-1061.83,-10.66
2103,32.33,0.7,-1014.09,-1.04
2106,47.34,0.7,-1063.57,-10.49
2107,35.62,0.7,-1032.46,-10.12
2109,37.44,0.7,-1035.32,-10.09
2110,44.81,0.7,-1058.5,-10.56
2111,32.58,0.7,-1021.18,-8.92
2112,35.98,0.7,-1033.39,-10.06
2113,44.73,0.7,-1057.42,-10.26
2115,47.65,0.7,-1064.46,-10.25
2118,41.6,0.7,-1049.28,-10.38
