Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
540,42.57,0.7,0.3,-11.96,10.24
541,37.52,0.7,0.3,-66.4,35.84
542,36.91,0.7,0.3,-91.33,38.88
543,36.59,0.7,0.3,-86.27,38.29
544,28.15,0.7,0.3,-220.85,60.73
545,30.84,0.7,0.3,-199.43,54.15
546,56.38,0.7,0.3,-655.52,-8.1
547,21.93,0.7,0.3,-304.61,76.56
548,52.3,0.7,0.3,-5.06,-0.53
549,45.37,0.7,0.3,-0.45,5.29
550,55.18,0.7,0.3,-2237.88,-10.02
551,31.18,0.7,0.3,-193.02,53.62
552,28.21,0.7,0.3,-232.38,61.6
553,31.03,0.7,0.3,-197.03,53.95
554,34.84,0.7,0.3,-116.21,41.62
555,25.17,0.7,0.3,-289.79,70.57
556,39.25,0.7,0.3,-55.81,29.21
557,46.01,0.7,0.3,-22.47,13.22
558,38.57,0.7,0.3,-76.32,32.06
559,35.48,0.7,0.3,-131.81,43.22
560,48.38,0.7,0.3,-13.99,16.09
561,57.21,0.7,0.3,-2322.24,-10.07
562,38.96,0.7,0.3,-70.95,31.35
563,39.3,0.7,0.3,-55.44,29.15
564,21.68,0.7,0.3,-285.62,75.36
565,37.73,0.7,0.3,-97.53,39.58
566,31.49,0.7,0.3,-153.98,55.34
567,38.08,0.7,0.3,-65.61,35.74
568,27.0,0.7,0.3,-270.18,64.32
569,21.41,0.7,0.3,-360.16,79.94
570,35.67,0.7,0.3,-127.65,42.8
571,29.95,0.7,0.3,-185.91,58.0
572,53.79,0.7,0.3,0,4.84
573,23.87,0.7,0.3,-283.57,75.23
574,42.42,0.7,0.3,-35.64,26.0
575,28.07,0.7,0.3,-230.66,61.47
576,16.87,0.7,0.3,-448.16,84.9
577,32.44,0.7,0.3,-194.4,53.73
578,28.3,0.7,0.3,-267.48,64.13
579,30.46,0.7,0.3,-198.23,58.99
580,43.43,0.7,0.3,-25.29,13.91
581,35.13,0.7,0.3,-123.74,42.4
582,67.5,0.7,0.3,-2453.9,-10.16
583,26.68,0.7,0.3,-213.15,65.23
584,37.06,0.7,0.3,-78.54,37.36
585,44.83,0.7,0.3,-7.85,8.79
586,24.12,0.7,0.3,-351.98,74.51
587,28.99,0.7,0.3,-251.19,62.97
588,36.99,0.7,0.3,-73.0,36.68
589,40.79,0.7,0.3,-52.34,28.69
590,35.73,0.7,0.3,-100.15,45.02
591,34.23,0.7,0.3,-114.21,46.46
592,51.29,0.7,0.3,-8.79,9.14
593,42.11,0.7,0.3,-36.4,26.13
